Date,State,Confirmed,Recovered,Deceased
07-04-2020,Bihar,38,15,1
07-04-2020,Chandigarh,18,7,0
07-04-2020,Chhattisgarh,10,9,0
07-04-2020,Delhi,576,20,9
07-04-2020,Goa,7,0,0
07-04-2020,Gujarat,175,25,14
07-04-2020,Himachal Pradesh,27,2,2
07-04-2020,Haryana,143,31,2
07-04-2020,Jharkhand,4,0,0
07-04-2020,Jammu and Kashmir,125,4,3
07-04-2020,Karnataka,175,25,4
07-04-2020,Kerala,336,71,2
07-04-2020,Ladakh,14,10,0
07-04-2020,Maharashtra,1018,79,64
07-04-2020,Manipur,2,1,0
07-04-2020,Madhya Pradesh,290,21,21
07-04-2020,Mizoram,1,0,0
07-04-2020,Nagaland,0,0,0
07-04-2020,Odisha,42,2,1
07-04-2020,Punjab,99,14,8
07-04-2020,Puducherry,5,1,0
07-04-2020,Rajasthan,343,25,2
07-04-2020,Telangana,404,45,11
07-04-2020,Tamil Nadu,690,19,7
07-04-2020,Tripura,1,0,0
07-04-2020,Uttar Pradesh,332,21,3
07-04-2020,Uttarakhand,31,4,0
07-04-2020,West Bengal,91,13,3
08-04-2020,Andaman and Nicobar Islands,11,0,0
08-04-2020,Andhra Pradesh,348,6,4
08-04-2020,Arunachal Pradesh,1,0,0
08-04-2020,Assam,28,0,0
08-04-2020,Bihar,39,15,1
08-04-2020,Chandigarh,18,7,0
08-04-2020,Chhattisgarh,10,9,0
08-04-2020,Delhi,669,21,9
08-04-2020,Goa,7,0,0
08-04-2020,Gujarat,186,25,16
08-04-2020,Himachal Pradesh,27,2,2
08-04-2020,Haryana,167,32,2
08-04-2020,Jharkhand,4,0,0
08-04-2020,Jammu and Kashmir,158,6,3
08-04-2020,Karnataka,181,28,5
08-04-2020,Kerala,345,84,2
08-04-2020,Ladakh,14,10,0
08-04-2020,Maharashtra,1135,117,72
08-04-2020,Manipur,2,1,0
08-04-2020,Madhya Pradesh,341,25,24
08-04-2020,Mizoram,1,0,0
08-04-2020,Nagaland,0,0,0
08-04-2020,Odisha,42,2,1
08-04-2020,Punjab,106,14,9
08-04-2020,Puducherry,5,1,0
08-04-2020,Rajasthan,383,45,3
08-04-2020,Telangana,453,45,11
08-04-2020,Tamil Nadu,738,21,8
08-04-2020,Tripura,1,0,0
08-04-2020,Uttar Pradesh,361,31,4
08-04-2020,Uttarakhand,35,5,0
08-04-2020,West Bengal,99,13,5
09-04-2020,Andaman and Nicobar Islands,11,10,0
09-04-2020,Andhra Pradesh,363,10,6
09-04-2020,Arunachal Pradesh,1,0,0
09-04-2020,Assam,29,0,0
09-04-2020,Bihar,58,15,1
09-04-2020,Chandigarh,18,7,0
09-04-2020,Chhattisgarh,18,9,0
09-04-2020,Delhi,720,25,12
09-04-2020,Dadra and Nagar Haveli and Daman and Diu,0,0,0
09-04-2020,Goa,7,0,0
09-04-2020,Gujarat,262,26,18
09-04-2020,Himachal Pradesh,28,2,2
09-04-2020,Haryana,170,32,2
09-04-2020,Jharkhand,13,0,1
09-04-2020,Jammu and Kashmir,184,6,4
09-04-2020,Karnataka,197,30,6
09-04-2020,Kerala,357,97,2
09-04-2020,Ladakh,14,10,0
09-04-2020,Maharashtra,1364,125,97
09-04-2020,Manipur,2,1,0
09-04-2020,Madhya Pradesh,411,25,33
09-04-2020,Mizoram,1,0,0
09-04-2020,Nagaland,0,0,0
09-04-2020,Odisha,48,2,1
09-04-2020,Punjab,130,18,10
09-04-2020,Puducherry,5,1,0
09-04-2020,Rajasthan,463,60,3
09-04-2020,Telangana,471,45,12
09-04-2020,Tamil Nadu,834,27,8
09-04-2020,Tripura,1,0,0
09-04-2020,Uttar Pradesh,410,31,4
09-04-2020,Uttarakhand,35,5,0
09-04-2020,West Bengal,103,16,5
10-04-2020,Andaman and Nicobar Islands,11,10,0
10-04-2020,Andhra Pradesh,381,10,6
10-04-2020,Arunachal Pradesh,1,0,0
10-04-2020,Assam,29,0,1
10-04-2020,Bihar,60,15,1
10-04-2020,Chandigarh,19,7,0
10-04-2020,Chhattisgarh,18,9,0
10-04-2020,Delhi,903,27,14
10-04-2020,Dadra and Nagar Haveli and Daman and Diu,0,0,0
10-04-2020,Goa,7,1,0
10-04-2020,Gujarat,378,33,19
10-04-2020,Himachal Pradesh,28,2,2
10-04-2020,Haryana,176,36,2
10-04-2020,Jharkhand,14,0,1
10-04-2020,Jammu and Kashmir,207,6,4
10-04-2020,Karnataka,207,34,6
10-04-2020,Kerala,364,124,2
10-04-2020,Ladakh,15,11,0
10-04-2020,Maharashtra,1574,188,110
10-04-2020,Manipur,2,1,0
10-04-2020,Madhya Pradesh,451,37,36
10-04-2020,Mizoram,1,0,0
10-04-2020,Nagaland,0,0,0
10-04-2020,Odisha,50,12,1
10-04-2020,Punjab,151,20,11
10-04-2020,Puducherry,7,1,0
10-04-2020,Rajasthan,561,60,3
10-04-2020,Telangana,487,45,12
10-04-2020,Tamil Nadu,911,44,9
10-04-2020,Tripura,2,0,0
10-04-2020,Uttar Pradesh,433,32,4
10-04-2020,Uttarakhand,35,5,0
10-04-2020,West Bengal,116,16,5
11-04-2020,Andaman and Nicobar Islands,11,10,0
11-04-2020,Andhra Pradesh,405,10,6
11-04-2020,Arunachal Pradesh,1,0,0
11-04-2020,Assam,29,0,1
11-04-2020,Bihar,64,15,1
11-04-2020,Chandigarh,19,7,0
11-04-2020,Chhattisgarh,25,9,0
11-04-2020,Delhi,1069,27,19
11-04-2020,Dadra and Nagar Haveli and Daman and Diu,0,0,0
11-04-2020,Goa,7,5,0
11-04-2020,Gujarat,468,44,22
11-04-2020,Himachal Pradesh,32,8,2
11-04-2020,Haryana,179,36,2
11-04-2020,Jharkhand,17,0,1
11-04-2020,Jammu and Kashmir,224,6,4
11-04-2020,Karnataka,215,39,6
11-04-2020,Kerala,374,143,3
11-04-2020,Ladakh,15,11,0
11-04-2020,Maharashtra,1761,208,127
11-04-2020,Manipur,2,1,0
11-04-2020,Madhya Pradesh,529,38,40
11-04-2020,Mizoram,1,0,0
11-04-2020,Nagaland,0,0,0
11-04-2020,Odisha,54,12,1
11-04-2020,Punjab,158,20,12
11-04-2020,Puducherry,7,1,0
11-04-2020,Rajasthan,700,116,9
11-04-2020,Telangana,503,96,14
11-04-2020,Tamil Nadu,969,44,10
11-04-2020,Tripura,2,0,0
11-04-2020,Uttar Pradesh,452,45,5
11-04-2020,Uttarakhand,35,5,0
11-04-2020,West Bengal,126,16,5
12-04-2020,Andaman and Nicobar Islands,11,10,0
12-04-2020,Andhra Pradesh,420,12,7
12-04-2020,Arunachal Pradesh,1,0,0
12-04-2020,Assam,30,0,1
12-04-2020,Bihar,64,26,1
12-04-2020,Chandigarh,21,7,0
12-04-2020,Chhattisgarh,31,10,0
12-04-2020,Delhi,1154,28,24
12-04-2020,Dadra and Nagar Haveli and Daman and Diu,0,0,0
12-04-2020,Goa,7,5,0
12-04-2020,Gujarat,516,44,24
12-04-2020,Himachal Pradesh,32,12,2
12-04-2020,Haryana,195,44,3
12-04-2020,Jharkhand,19,0,2
12-04-2020,Jammu and Kashmir,245,6,4
12-04-2020,Karnataka,232,54,6
12-04-2020,Kerala,376,179,3
12-04-2020,Ladakh,15,11,0
12-04-2020,Maharashtra,1982,217,149
12-04-2020,Manipur,2,1,0
12-04-2020,Madhya Pradesh,562,41,43
12-04-2020,Mizoram,1,0,0
12-04-2020,Nagaland,0,0,0
12-04-2020,Odisha,54,12,1
12-04-2020,Punjab,170,23,12
12-04-2020,Puducherry,7,1,0
12-04-2020,Rajasthan,804,121,11
12-04-2020,Telangana,531,103,16
12-04-2020,Tamil Nadu,1075,50,11
12-04-2020,Tripura,2,0,0
12-04-2020,Uttar Pradesh,483,45,5
12-04-2020,Uttarakhand,35,5,0
12-04-2020,West Bengal,134,19,7
13-04-2020,Andaman and Nicobar Islands,11,10,0
13-04-2020,Andhra Pradesh,439,12,7
13-04-2020,Arunachal Pradesh,1,0,0
13-04-2020,Assam,32,0,1
13-04-2020,Bihar,66,28,1
13-04-2020,Chandigarh,21,7,0
13-04-2020,Chhattisgarh,31,10,0
13-04-2020,Delhi,1510,31,28
13-04-2020,Dadra and Nagar Haveli and Daman and Diu,0,0,0
13-04-2020,Goa,7,5,0
13-04-2020,Gujarat,572,54,26
13-04-2020,Himachal Pradesh,32,12,2
13-04-2020,Haryana,196,51,3
13-04-2020,Jharkhand,24,0,2
13-04-2020,Jammu and Kashmir,270,16,4
13-04-2020,Karnataka,247,60,8
13-04-2020,Kerala,379,198,3
13-04-2020,Ladakh,17,12,0
13-04-2020,Maharashtra,2334,229,160
13-04-2020,Meghalaya,1,0,0
13-04-2020,Manipur,2,1,0
13-04-2020,Madhya Pradesh,614,51,50
13-04-2020,Mizoram,1,0,0
13-04-2020,Nagaland,0,0,0
13-04-2020,Odisha,55,18,1
13-04-2020,Punjab,176,25,12
13-04-2020,Puducherry,7,1,0
13-04-2020,Rajasthan,897,121,11
13-04-2020,Telangana,592,103,17
13-04-2020,Tamil Nadu,1173,58,11
13-04-2020,Tripura,2,0,0
13-04-2020,Uttar Pradesh,558,49,5
13-04-2020,Uttarakhand,35,7,0
13-04-2020,West Bengal,152,29,7
14-04-2020,Andaman and Nicobar Islands,11,10,0
14-04-2020,Andhra Pradesh,484,16,11
14-04-2020,Arunachal Pradesh,1,0,0
14-04-2020,Assam,33,0,1
14-04-2020,Bihar,66,29,1
14-04-2020,Chandigarh,21,7,0
14-04-2020,Chhattisgarh,33,13,0
14-04-2020,Delhi,1561,31,30
14-04-2020,Dadra and Nagar Haveli and Daman and Diu,0,0,0
14-04-2020,Goa,7,5,0
14-04-2020,Gujarat,650,59,28
14-04-2020,Himachal Pradesh,33,13,2
14-04-2020,Haryana,198,55,3
14-04-2020,Jharkhand,27,0,2
14-04-2020,Jammu and Kashmir,278,30,4
14-04-2020,Karnataka,260,71,10
14-04-2020,Kerala,387,211,3
14-04-2020,Ladakh,17,12,0
14-04-2020,Maharashtra,2680,259,178
14-04-2020,Meghalaya,1,0,0
14-04-2020,Manipur,2,1,0
14-04-2020,Madhya Pradesh,741,64,53
14-04-2020,Mizoram,1,0,0
14-04-2020,Nagaland,0,0,0
14-04-2020,Odisha,60,18,1
14-04-2020,Punjab,184,27,13
14-04-2020,Puducherry,7,1,0
14-04-2020,Rajasthan,1005,147,11
14-04-2020,Telangana,644,110,18
14-04-2020,Tamil Nadu,1204,81,12
14-04-2020,Tripura,2,0,0
14-04-2020,Uttar Pradesh,660,50,8
14-04-2020,Uttarakhand,37,9,0
14-04-2020,West Bengal,190,36,7
15-04-2020,Andaman and Nicobar Islands,11,10,0
15-04-2020,Andhra Pradesh,525,20,14
15-04-2020,Arunachal Pradesh,1,1,0
15-04-2020,Assam,33,2,1
15-04-2020,Bihar,72,29,1
15-04-2020,Chandigarh,21,9,0
15-04-2020,Chhattisgarh,33,17,0
15-04-2020,Delhi,1578,41,32
15-04-2020,Dadra and Nagar Haveli and Daman and Diu,0,0,0
15-04-2020,Goa,7,6,0
15-04-2020,Gujarat,766,64,33
15-04-2020,Himachal Pradesh,35,13,2
15-04-2020,Haryana,204,57,3
15-04-2020,Jharkhand,28,0,2
15-04-2020,Jammu and Kashmir,300,36,4
15-04-2020,Karnataka,279,80,12
15-04-2020,Kerala,388,218,3
15-04-2020,Ladakh,18,12,0
15-04-2020,Maharashtra,2916,295,187
15-04-2020,Meghalaya,7,0,1
15-04-2020,Manipur,2,1,0
15-04-2020,Madhya Pradesh,938,64,53
15-04-2020,Mizoram,1,0,0
15-04-2020,Nagaland,0,0,0
15-04-2020,Odisha,60,19,1
15-04-2020,Punjab,186,27,13
15-04-2020,Puducherry,7,1,0
15-04-2020,Rajasthan,1076,147,11
15-04-2020,Telangana,650,118,18
15-04-2020,Tamil Nadu,1242,118,14
15-04-2020,Tripura,2,1,0
15-04-2020,Uttar Pradesh,735,57,11
15-04-2020,Uttarakhand,37,9,0
15-04-2020,West Bengal,213,37,7
16-04-2020,Andaman and Nicobar Islands,11,11,0
16-04-2020,Andhra Pradesh,534,20,14
16-04-2020,Arunachal Pradesh,1,1,0
16-04-2020,Assam,35,5,1
16-04-2020,Bihar,83,37,1
16-04-2020,Chandigarh,21,9,0
16-04-2020,Chhattisgarh,36,23,0
16-04-2020,Delhi,1640,52,38
16-04-2020,Dadra and Nagar Haveli and Daman and Diu,0,0,0
16-04-2020,Goa,7,6,0
16-04-2020,Gujarat,929,73,36
16-04-2020,Himachal Pradesh,35,16,2
16-04-2020,Haryana,215,65,3
16-04-2020,Jharkhand,29,0,2
16-04-2020,Jammu and Kashmir,314,38,4
16-04-2020,Karnataka,315,82,13
16-04-2020,Kerala,395,245,3
16-04-2020,Ladakh,18,14,0
16-04-2020,Maharashtra,3201,300,194
16-04-2020,Meghalaya,9,0,1
16-04-2020,Manipur,2,1,0
16-04-2020,Madhya Pradesh,1164,70,55
16-04-2020,Mizoram,1,0,0
16-04-2020,Nagaland,0,0,0
16-04-2020,Odisha,60,19,1
16-04-2020,Punjab,197,29,14
16-04-2020,Puducherry,7,1,0
16-04-2020,Rajasthan,1131,164,11
16-04-2020,Telangana,700,186,18
16-04-2020,Tamil Nadu,1267,180,15
16-04-2020,Tripura,2,1,0
16-04-2020,Uttar Pradesh,805,68,13
16-04-2020,Uttarakhand,37,9,0
16-04-2020,West Bengal,231,42,10
17-04-2020,Andaman and Nicobar Islands,12,11,0
17-04-2020,Andhra Pradesh,572,35,14
17-04-2020,Arunachal Pradesh,1,1,0
17-04-2020,Assam,35,9,1
17-04-2020,Bihar,85,37,1
17-04-2020,Chandigarh,21,9,0
17-04-2020,Chhattisgarh,36,24,0
17-04-2020,Delhi,1707,72,42
17-04-2020,Dadra and Nagar Haveli and Daman and Diu,0,0,0
17-04-2020,Goa,7,6,0
17-04-2020,Gujarat,1099,86,41
17-04-2020,Himachal Pradesh,38,16,2
17-04-2020,Haryana,223,86,3
17-04-2020,Jharkhand,32,0,2
17-04-2020,Jammu and Kashmir,328,42,5
17-04-2020,Karnataka,359,88,13
17-04-2020,Kerala,396,255,3
17-04-2020,Ladakh,18,14,0
17-04-2020,Maharashtra,3321,331,201
17-04-2020,Meghalaya,9,0,1
17-04-2020,Manipur,2,1,0
17-04-2020,Madhya Pradesh,1310,70,69
17-04-2020,Mizoram,1,0,0
17-04-2020,Nagaland,0,0,0
17-04-2020,Odisha,60,21,1
17-04-2020,Punjab,211,30,14
17-04-2020,Puducherry,7,1,0
17-04-2020,Rajasthan,1229,183,17
17-04-2020,Telangana,766,186,18
17-04-2020,Tamil Nadu,1323,283,15
17-04-2020,Tripura,2,1,0
17-04-2020,Uttar Pradesh,849,82,14
17-04-2020,Uttarakhand,40,9,0
17-04-2020,West Bengal,255,51,10
18-04-2020,Andaman and Nicobar Islands,14,11,0
18-04-2020,Andhra Pradesh,603,42,16
18-04-2020,Arunachal Pradesh,1,1,0
18-04-2020,Assam,35,12,1
18-04-2020,Bihar,86,42,2
18-04-2020,Chandigarh,23,9,0
18-04-2020,Chhattisgarh,36,25,0
18-04-2020,Delhi,1893,207,43
18-04-2020,Dadra and Nagar Haveli and Daman and Diu,0,0,0
18-04-2020,Goa,7,6,0
18-04-2020,Gujarat,1376,93,53
18-04-2020,Himachal Pradesh,39,16,2
18-04-2020,Haryana,232,100,3
18-04-2020,Jharkhand,33,0,2
18-04-2020,Jammu and Kashmir,341,51,5
18-04-2020,Karnataka,384,104,14
18-04-2020,Kerala,400,257,3
18-04-2020,Ladakh,18,14,0
18-04-2020,Maharashtra,3648,365,211
18-04-2020,Meghalaya,11,0,1
18-04-2020,Manipur,2,1,0
18-04-2020,Madhya Pradesh,1402,127,69
18-04-2020,Mizoram,1,0,0
18-04-2020,Nagaland,0,0,0
18-04-2020,Odisha,61,24,1
18-04-2020,Punjab,234,31,16
18-04-2020,Puducherry,7,4,0
18-04-2020,Rajasthan,1351,200,21
18-04-2020,Telangana,809,186,18
18-04-2020,Tamil Nadu,1372,365,15
18-04-2020,Tripura,2,1,0
18-04-2020,Uttar Pradesh,975,108,14
18-04-2020,Uttarakhand,42,9,0
18-04-2020,West Bengal,287,55,12
19-04-2020,Andaman and Nicobar Islands,15,11,0
19-04-2020,Andhra Pradesh,647,65,17
19-04-2020,Arunachal Pradesh,1,1,0
19-04-2020,Assam,35,17,1
19-04-2020,Bihar,96,42,2
19-04-2020,Chandigarh,26,13,0
19-04-2020,Chhattisgarh,36,25,0
19-04-2020,Delhi,2003,290,45
19-04-2020,Dadra and Nagar Haveli and Daman and Diu,0,0,0
19-04-2020,Goa,7,7,0
19-04-2020,Gujarat,1743,105,63
19-04-2020,Himachal Pradesh,39,16,2
19-04-2020,Haryana,250,104,3
19-04-2020,Jharkhand,41,0,2
19-04-2020,Jammu and Kashmir,354,56,5
19-04-2020,Karnataka,390,111,16
19-04-2020,Kerala,402,270,3
19-04-2020,Ladakh,18,14,0
19-04-2020,Maharashtra,4200,507,223
19-04-2020,Meghalaya,11,0,1
19-04-2020,Manipur,2,1,0
19-04-2020,Madhya Pradesh,1407,131,72
19-04-2020,Mizoram,1,0,0
19-04-2020,Nagaland,0,0,0
19-04-2020,Odisha,61,24,1
19-04-2020,Punjab,244,37,16
19-04-2020,Puducherry,7,4,0
19-04-2020,Rajasthan,1478,205,23
19-04-2020,Telangana,858,186,21
19-04-2020,Tamil Nadu,1477,411,15
19-04-2020,Tripura,2,1,0
19-04-2020,Uttar Pradesh,1100,127,17
19-04-2020,Uttarakhand,44,11,0
19-04-2020,West Bengal,310,62,12
20-04-2020,Andaman and Nicobar Islands,16,11,0
20-04-2020,Andhra Pradesh,722,92,20
20-04-2020,Arunachal Pradesh,1,1,0
20-04-2020,Assam,35,19,1
20-04-2020,Bihar,113,42,2
20-04-2020,Chandigarh,26,14,0
20-04-2020,Chhattisgarh,36,25,0
20-04-2020,Delhi,2081,431,47
20-04-2020,Dadra and Nagar Haveli and Daman and Diu,0,0,0
20-04-2020,Goa,7,7,0
20-04-2020,Gujarat,1939,131,71
20-04-2020,Himachal Pradesh,39,16,2
20-04-2020,Haryana,251,141,3
20-04-2020,Jharkhand,46,4,2
20-04-2020,Jammu and Kashmir,368,71,5
20-04-2020,Karnataka,408,112,16
20-04-2020,Kerala,408,291,3
20-04-2020,Ladakh,18,14,0
20-04-2020,Maharashtra,4666,572,232
20-04-2020,Meghalaya,11,0,1
20-04-2020,Manipur,2,2,0
20-04-2020,Madhya Pradesh,1485,138,76
20-04-2020,Mizoram,1,0,0
20-04-2020,Nagaland,0,0,0
20-04-2020,Odisha,74,24,1
20-04-2020,Punjab,245,38,16
20-04-2020,Puducherry,7,4,0
20-04-2020,Rajasthan,1576,205,25
20-04-2020,Telangana,872,186,23
20-04-2020,Tamil Nadu,1520,457,17
20-04-2020,Tripura,2,1,0
20-04-2020,Uttar Pradesh,1184,140,18
20-04-2020,Uttarakhand,46,18,0
20-04-2020,West Bengal,339,66,12
21-04-2020,Andaman and Nicobar Islands,17,11,0
21-04-2020,Andhra Pradesh,757,96,22
21-04-2020,Arunachal Pradesh,1,1,0
21-04-2020,Assam,35,19,1
21-04-2020,Bihar,126,42,2
21-04-2020,Chandigarh,27,14,0
21-04-2020,Chhattisgarh,36,25,0
21-04-2020,Delhi,2156,611,47
21-04-2020,Dadra and Nagar Haveli and Daman and Diu,0,0,0
21-04-2020,Goa,7,7,0
21-04-2020,Gujarat,2178,139,90
21-04-2020,Himachal Pradesh,39,16,2
21-04-2020,Haryana,255,147,3
21-04-2020,Jharkhand,46,4,2
21-04-2020,Jammu and Kashmir,380,81,5
21-04-2020,Karnataka,418,129,17
21-04-2020,Kerala,427,307,3
21-04-2020,Ladakh,18,14,0
21-04-2020,Maharashtra,5218,722,251
21-04-2020,Meghalaya,12,0,1
21-04-2020,Manipur,2,2,0
21-04-2020,Madhya Pradesh,1552,148,80
21-04-2020,Mizoram,1,0,0
21-04-2020,Nagaland,0,0,0
21-04-2020,Odisha,79,30,1
21-04-2020,Punjab,251,49,16
21-04-2020,Puducherry,7,4,0
21-04-2020,Rajasthan,1735,274,26
21-04-2020,Telangana,928,194,23
21-04-2020,Tamil Nadu,1596,635,18
21-04-2020,Tripura,2,1,0
21-04-2020,Uttar Pradesh,1337,162,21
21-04-2020,Uttarakhand,46,19,0
21-04-2020,West Bengal,392,73,15
22-04-2020,Andaman and Nicobar Islands,18,11,0
22-04-2020,Andhra Pradesh,813,120,24
22-04-2020,Arunachal Pradesh,1,1,0
22-04-2020,Assam,35,19,1
22-04-2020,Bihar,143,42,2
22-04-2020,Chandigarh,27,14,0
22-04-2020,Chhattisgarh,36,28,0
22-04-2020,Delhi,2248,724,48
22-04-2020,Dadra and Nagar Haveli and Daman and Diu,0,0,0
22-04-2020,Goa,7,7,0
22-04-2020,Gujarat,2407,179,103
22-04-2020,Himachal Pradesh,39,16,2
22-04-2020,Haryana,264,158,3
22-04-2020,Jharkhand,46,4,2
22-04-2020,Jammu and Kashmir,407,92,5
22-04-2020,Karnataka,427,131,17
22-04-2020,Kerala,438,308,3
22-04-2020,Ladakh,18,14,0
22-04-2020,Maharashtra,5649,789,269
22-04-2020,Meghalaya,12,0,1
22-04-2020,Manipur,2,2,0
22-04-2020,Madhya Pradesh,1587,152,80
22-04-2020,Mizoram,1,0,0
22-04-2020,Nagaland,0,0,0
22-04-2020,Odisha,83,32,1
22-04-2020,Punjab,278,53,16
22-04-2020,Puducherry,7,4,0
22-04-2020,Rajasthan,1888,344,27
22-04-2020,Telangana,943,194,24
22-04-2020,Tamil Nadu,1629,662,18
22-04-2020,Tripura,2,1,0
22-04-2020,Uttar Pradesh,1449,173,21
22-04-2020,Uttarakhand,46,23,0
22-04-2020,West Bengal,423,73,15
23-04-2020,Andaman and Nicobar Islands,22,11,0
23-04-2020,Andhra Pradesh,893,141,27
23-04-2020,Arunachal Pradesh,1,1,0
23-04-2020,Assam,36,19,1
23-04-2020,Bihar,170,44,2
23-04-2020,Chandigarh,27,14,0
23-04-2020,Chhattisgarh,36,30,0
23-04-2020,Delhi,2376,808,50
23-04-2020,Dadra and Nagar Haveli and Daman and Diu,0,0,0
23-04-2020,Goa,7,7,0
23-04-2020,Gujarat,2624,258,112
23-04-2020,Himachal Pradesh,40,18,2
23-04-2020,Haryana,270,170,3
23-04-2020,Jharkhand,53,8,3
23-04-2020,Jammu and Kashmir,434,92,5
23-04-2020,Karnataka,445,145,17
23-04-2020,Kerala,448,316,3
23-04-2020,Ladakh,18,16,0
23-04-2020,Maharashtra,6427,840,283
23-04-2020,Meghalaya,12,0,1
23-04-2020,Manipur,2,2,0
23-04-2020,Madhya Pradesh,1687,203,83
23-04-2020,Mizoram,1,0,0
23-04-2020,Nagaland,0,0,0
23-04-2020,Odisha,89,33,1
23-04-2020,Punjab,283,66,17
23-04-2020,Puducherry,7,4,0
23-04-2020,Rajasthan,1964,451,28
23-04-2020,Telangana,970,252,25
23-04-2020,Tamil Nadu,1683,752,20
23-04-2020,Tripura,2,2,0
23-04-2020,Uttar Pradesh,1510,206,24
23-04-2020,Uttarakhand,47,24,0
23-04-2020,West Bengal,456,79,15
24-04-2020,Andaman and Nicobar Islands,29,11,0
24-04-2020,Andhra Pradesh,955,145,29
24-04-2020,Arunachal Pradesh,1,1,0
24-04-2020,Assam,36,19,1
24-04-2020,Bihar,223,44,2
24-04-2020,Chandigarh,27,15,0
24-04-2020,Chhattisgarh,36,30,0
24-04-2020,Delhi,2514,857,53
24-04-2020,Dadra and Nagar Haveli and Daman and Diu,0,0,0
24-04-2020,Goa,7,7,0
24-04-2020,Gujarat,2815,265,127
24-04-2020,Himachal Pradesh,40,18,2
24-04-2020,Haryana,275,186,3
24-04-2020,Jharkhand,59,8,3
24-04-2020,Jammu and Kashmir,454,109,5
24-04-2020,Karnataka,474,152,18
24-04-2020,Kerala,451,331,4
24-04-2020,Ladakh,18,16,0
24-04-2020,Maharashtra,6817,957,301
24-04-2020,Meghalaya,12,0,1
24-04-2020,Manipur,2,2,0
24-04-2020,Madhya Pradesh,1846,210,92
24-04-2020,Mizoram,1,0,0
24-04-2020,Nagaland,0,0,0
24-04-2020,Odisha,94,33,1
24-04-2020,Punjab,298,70,17
24-04-2020,Puducherry,7,4,0
24-04-2020,Rajasthan,2034,493,32
24-04-2020,Telangana,983,291,25
24-04-2020,Tamil Nadu,1755,866,22
24-04-2020,Tripura,2,2,0
24-04-2020,Uttar Pradesh,1621,226,25
24-04-2020,Uttarakhand,48,25,0
24-04-2020,West Bengal,514,103,18
25-04-2020,Andaman and Nicobar Islands,33,11,0
25-04-2020,Andhra Pradesh,1016,171,31
25-04-2020,Arunachal Pradesh,1,1,0
25-04-2020,Assam,36,19,1
25-04-2020,Bihar,251,45,2
25-04-2020,Chandigarh,28,15,0
25-04-2020,Chhattisgarh,37,32,0
25-04-2020,Delhi,2625,869,54
25-04-2020,Dadra and Nagar Haveli and Daman and Diu,0,0,0
25-04-2020,Goa,7,7,0
25-04-2020,Gujarat,3071,282,133
25-04-2020,Himachal Pradesh,40,22,2
25-04-2020,Haryana,287,191,3
25-04-2020,Jharkhand,67,8,3
25-04-2020,Jammu and Kashmir,494,112,6
25-04-2020,Karnataka,500,158,18
25-04-2020,Kerala,458,338,4
25-04-2020,Ladakh,20,16,0
25-04-2020,Maharashtra,7628,1076,323
25-04-2020,Meghalaya,12,0,1
25-04-2020,Manipur,2,2,0
25-04-2020,Madhya Pradesh,1945,281,99
25-04-2020,Mizoram,1,0,0
25-04-2020,Nagaland,0,0,0
25-04-2020,Odisha,100,34,1
25-04-2020,Punjab,308,72,17
25-04-2020,Puducherry,8,4,0
25-04-2020,Rajasthan,2083,513,34
25-04-2020,Telangana,990,307,25
25-04-2020,Tamil Nadu,1821,960,23
25-04-2020,Tripura,2,2,0
25-04-2020,Uttar Pradesh,1793,261,27
25-04-2020,Uttarakhand,48,26,0
25-04-2020,West Bengal,571,103,18
26-04-2020,Andaman and Nicobar Islands,33,11,0
26-04-2020,Andhra Pradesh,1097,231,31
26-04-2020,Arunachal Pradesh,1,1,0
26-04-2020,Assam,36,27,1
26-04-2020,Bihar,277,56,2
26-04-2020,Chandigarh,36,17,0
26-04-2020,Chhattisgarh,37,32,0
26-04-2020,Delhi,2918,877,54
26-04-2020,Dadra and Nagar Haveli and Daman and Diu,0,0,0
26-04-2020,Goa,7,7,0
26-04-2020,Gujarat,3301,313,151
26-04-2020,Himachal Pradesh,40,22,2
26-04-2020,Haryana,296,199,3
26-04-2020,Jharkhand,82,13,3
26-04-2020,Jammu and Kashmir,523,137,6
26-04-2020,Karnataka,503,182,19
26-04-2020,Kerala,469,342,4
26-04-2020,Ladakh,20,16,0
26-04-2020,Maharashtra,8068,1188,342
26-04-2020,Meghalaya,12,0,1
26-04-2020,Manipur,2,2,0
26-04-2020,Madhya Pradesh,2090,302,103
26-04-2020,Mizoram,1,0,0
26-04-2020,Nagaland,0,0,0
26-04-2020,Odisha,103,35,1
26-04-2020,Punjab,322,84,18
26-04-2020,Puducherry,8,4,0
26-04-2020,Rajasthan,2185,629,41
26-04-2020,Telangana,1001,316,25
26-04-2020,Tamil Nadu,1885,1020,24
26-04-2020,Tripura,2,2,0
26-04-2020,Uttar Pradesh,1873,327,30
26-04-2020,Uttarakhand,51,26,0
26-04-2020,West Bengal,611,105,20
27-04-2020,Andaman and Nicobar Islands,33,11,0
27-04-2020,Andhra Pradesh,1177,235,31
27-04-2020,Arunachal Pradesh,1,1,0
27-04-2020,Assam,36,27,1
27-04-2020,Bihar,346,56,2
27-04-2020,Chandigarh,45,17,0
27-04-2020,Chhattisgarh,37,32,0
27-04-2020,Delhi,3108,877,54
27-04-2020,Dadra and Nagar Haveli and Daman and Diu,0,0,0
27-04-2020,Goa,7,7,0
